[x256/random_fixed] loading frozen base ...
[x256/random_fixed] building caches (frozen base forward) ...
[x256/random_fixed] cache: train=7920 val=40 test=60 (61s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
[x256/random_fixed] step 13500/50000 lr=1.68e-04 d=0.5722 pixel=0.0472 perceptual=1.1943 adv=0.1152 g_total=1.3567 1.59 it/s
[x256/random_fixed] step 13600/50000 lr=1.68e-04 d=0.5789 pixel=0.0529 perceptual=1.2584 adv=0.0788 g_total=1.3901 1.59 it/s
[x256/random_fixed] step 13700/50000 lr=1.68e-04 d=0.6396 pixel=0.0583 perceptual=1.3151 adv=0.0836 g_total=1.4570 1.59 it/s
[x256/random_fixed] step 13800/50000 lr=1.67e-04 d=0.5838 pixel=0.0431 perceptual=1.0865 adv=0.0977 g_total=1.2273 1.59 it/s
[x256/random_fixed] step 13900/50000 lr=1.67e-04 d=0.6021 pixel=0.0513 perceptual=1.2560 adv=0.0839 g_total=1.3912 1.59 it/s
[x256/random_fixed] step 14000/50000 lr=1.66e-04 d=0.6334 pixel=0.0486 perceptual=1.1134 adv=0.0909 g_total=1.2528 1.59 it/s
[x256/random_fixed] step 14000 VAL ref_ssim=0.7138 (base 0.7183) ref_mse=0.011615 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 14100/50000 lr=1.66e-04 d=0.5236 pixel=0.0506 perceptual=1.1613 adv=0.0960 g_total=1.3079 1.59 it/s
[x256/random_fixed] step 14200/50000 lr=1.65e-04 d=0.6064 pixel=0.0593 perceptual=1.3504 adv=0.1169 g_total=1.5265 1.59 it/s
[x256/random_fixed] step 14300/50000 lr=1.65e-04 d=0.5831 pixel=0.0456 perceptual=1.2072 adv=0.0885 g_total=1.3413 1.59 it/s
[x256/random_fixed] step 14400/50000 lr=1.64e-04 d=0.4367 pixel=0.0604 perceptual=1.2538 adv=0.0911 g_total=1.4053 1.59 it/s
[x256/random_fixed] step 14500/50000 lr=1.64e-04 d=0.5385 pixel=0.0533 perceptual=1.3660 adv=0.0880 g_total=1.5073 1.59 it/s
[x256/random_fixed] step 14600/50000 lr=1.63e-04 d=0.5490 pixel=0.0572 perceptual=1.2828 adv=0.1126 g_total=1.4526 1.59 it/s
[x256/random_fixed] step 14700/50000 lr=1.63e-04 d=0.4978 pixel=0.0469 perceptual=1.1571 adv=0.0851 g_total=1.2891 1.59 it/s
[x256/random_fixed] step 14800/50000 lr=1.62e-04 d=0.5843 pixel=0.0632 perceptual=1.3040 adv=0.1009 g_total=1.4682 1.59 it/s
[x256/random_fixed] step 14900/50000 lr=1.62e-04 d=0.5089 pixel=0.0544 perceptual=1.3327 adv=0.1070 g_total=1.4941 1.59 it/s
[x256/random_fixed] step 15000/50000 lr=1.61e-04 d=0.6019 pixel=0.0483 perceptual=1.2356 adv=0.1018 g_total=1.3857 1.59 it/s
[x256/random_fixed] step 15000 VAL ref_ssim=0.7690 (base 0.7183) ref_mse=0.010437 (base 0.011806) best_ssim=0.7690@15000 *
[x256/random_fixed] step 15100/50000 lr=1.61e-04 d=0.5698 pixel=0.0541 perceptual=1.2549 adv=0.0771 g_total=1.3861 1.59 it/s
[x256/random_fixed] step 15200/50000 lr=1.60e-04 d=0.6795 pixel=0.0488 perceptual=1.2053 adv=0.0922 g_total=1.3462 1.59 it/s
[x256/random_fixed] step 15300/50000 lr=1.60e-04 d=0.5557 pixel=0.0544 perceptual=1.3066 adv=0.1076 g_total=1.4686 1.59 it/s
[x256/random_fixed] step 15400/50000 lr=1.59e-04 d=0.5996 pixel=0.0445 perceptual=1.0731 adv=0.0901 g_total=1.2077 1.59 it/s
[x256/random_fixed] step 15500/50000 lr=1.59e-04 d=0.5962 pixel=0.0546 perceptual=1.3523 adv=0.0895 g_total=1.4964 1.59 it/s
