[x16/learnable_frequency] loading frozen base ...
[x16/learnable_frequency] building caches (frozen base forward) ...
[x16/learnable_frequency] cache: train=7920 val=40 test=60 (58s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
[x16/learnable_frequency] step 13200/50000 lr=1.70e-04 d=0.7085 pixel=0.0135 perceptual=0.5576 adv=0.0530 g_total=0.6241 1.59 it/s
[x16/learnable_frequency] step 13300/50000 lr=1.69e-04 d=0.6947 pixel=0.0168 perceptual=0.5819 adv=0.0710 g_total=0.6697 1.59 it/s
[x16/learnable_frequency] step 13400/50000 lr=1.69e-04 d=0.6539 pixel=0.0118 perceptual=0.5256 adv=0.0770 g_total=0.6143 1.59 it/s
[x16/learnable_frequency] step 13500/50000 lr=1.68e-04 d=0.6815 pixel=0.0123 perceptual=0.5788 adv=0.0753 g_total=0.6664 1.59 it/s
[x16/learnable_frequency] step 13600/50000 lr=1.68e-04 d=0.6801 pixel=0.0137 perceptual=0.5876 adv=0.0721 g_total=0.6735 1.59 it/s
[x16/learnable_frequency] step 13700/50000 lr=1.68e-04 d=0.6873 pixel=0.0143 perceptual=0.6034 adv=0.0632 g_total=0.6808 1.59 it/s
[x16/learnable_frequency] step 13800/50000 lr=1.67e-04 d=0.6558 pixel=0.0138 perceptual=0.5315 adv=0.0785 g_total=0.6238 1.59 it/s
[x16/learnable_frequency] step 13900/50000 lr=1.67e-04 d=0.6831 pixel=0.0139 perceptual=0.5984 adv=0.0723 g_total=0.6845 1.59 it/s
[x16/learnable_frequency] step 14000/50000 lr=1.66e-04 d=0.6649 pixel=0.0126 perceptual=0.5535 adv=0.0881 g_total=0.6542 1.59 it/s
[x16/learnable_frequency] step 14000 VAL ref_ssim=0.9153 (base 0.9281) ref_mse=0.000730 (base 0.000657) best_ssim=0.9196@7000
[x16/learnable_frequency] step 14100/50000 lr=1.66e-04 d=0.7014 pixel=0.0129 perceptual=0.5498 adv=0.0965 g_total=0.6592 1.59 it/s
[x16/learnable_frequency] step 14200/50000 lr=1.65e-04 d=0.6917 pixel=0.0158 perceptual=0.6446 adv=0.0754 g_total=0.7358 1.59 it/s
[x16/learnable_frequency] step 14300/50000 lr=1.65e-04 d=0.7036 pixel=0.0142 perceptual=0.5874 adv=0.0614 g_total=0.6631 1.59 it/s
[x16/learnable_frequency] step 14400/50000 lr=1.64e-04 d=0.6959 pixel=0.0150 perceptual=0.6224 adv=0.0585 g_total=0.6959 1.59 it/s
[x16/learnable_frequency] step 14500/50000 lr=1.64e-04 d=0.6642 pixel=0.0157 perceptual=0.6478 adv=0.0761 g_total=0.7396 1.59 it/s
[x16/learnable_frequency] step 14600/50000 lr=1.63e-04 d=0.6997 pixel=0.0146 perceptual=0.6123 adv=0.0734 g_total=0.7003 1.59 it/s
[x16/learnable_frequency] step 14700/50000 lr=1.63e-04 d=0.6894 pixel=0.0138 perceptual=0.5696 adv=0.0671 g_total=0.6505 1.59 it/s
[x16/learnable_frequency] step 14800/50000 lr=1.62e-04 d=0.6924 pixel=0.0140 perceptual=0.6242 adv=0.0793 g_total=0.7175 1.59 it/s
[x16/learnable_frequency] step 14900/50000 lr=1.62e-04 d=0.7063 pixel=0.0137 perceptual=0.6008 adv=0.0638 g_total=0.6783 1.59 it/s
[x16/learnable_frequency] step 15000/50000 lr=1.61e-04 d=0.6749 pixel=0.0151 perceptual=0.5801 adv=0.0663 g_total=0.6615 1.59 it/s
[x16/learnable_frequency] step 15000 VAL ref_ssim=0.9084 (base 0.9281) ref_mse=0.000810 (base 0.000657) best_ssim=0.9196@7000
[x16/learnable_frequency] step 15100/50000 lr=1.61e-04 d=0.6843 pixel=0.0143 perceptual=0.6038 adv=0.0850 g_total=0.7030 1.59 it/s
