step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
4600,joint_soft,1.0,0.03343638777732849,0.009520728141069412,0.00992443528957665,0.9039713392655054,8.596319958087406e-07,0.021126598119735718,0.09721390954211467,0.009982015006244183,0.9901195764541626,0.4977628290653229,0.2157081961631775,0.027667999267578125,135526.36584812566,4161.256081490894
4800,joint_soft,1.0,0.03302805870771408,0.009275907650589943,0.009589099325239658,0.9125539908806483,8.350496045750333e-07,0.019899887964129448,0.09114201592586435,0.009986983612179756,0.9901738166809082,0.497677206993103,0.21603931486606598,0.027645111083984375,135726.44488087058,4361.335114235815
5000,joint_soft,1.0,0.03202277421951294,0.008773444220423698,0.009325494291260839,0.9136897375186285,8.269501563518133e-07,0.019189700484275818,0.07350962498771137,0.009991255588829517,0.9902228116989136,0.49759599566459656,0.21635852754116058,0.027675628662109375,135920.24014104743,4555.1303744126635
5200,joint_soft,1.0,0.03125507012009621,0.00845263060182333,0.009166524512693286,0.913792888323466,8.160638458321046e-07,0.01863836869597435,0.07781017228354595,0.009994444437325,0.9902668595314026,0.49751877784729004,0.21666063368320465,0.027645111083984375,136104.00164580025,4738.891879165487
5400,joint_soft,1.0,0.03145782649517059,0.008359955623745918,0.00880884340343376,0.9176028966903687,8.05012462024024e-07,0.018263423815369606,0.09405730393180278,0.009996303357183933,0.990310788154602,0.4974413216114044,0.21696291863918304,0.02768707275390625,136289.66423027095,4924.554463636188
5600,harden_m2,2.0,0.03080546110868454,0.008240819908678532,0.00840923834281663,0.9207578500111898,8.002600111467473e-07,0.01198855321854353,0.06953221992093198,0.00010192750778514892,0.9999047517776489,0.4957568049430847,0.32575470209121704,0.3074913024902344,136287.46278363245,4922.3530169976875
5800,harden_m2,2.0,0.029638726264238358,0.007793184369802475,0.008207910228520632,0.9236285189787546,7.86631630944612e-07,0.011800635606050491,0.05715164004540606,0.00010179598029935732,0.9999052286148071,0.4958283305168152,0.32541361451148987,0.3071098327636719,136177.73609514884,4812.626328514074
6000,harden_m2,2.0,0.029964420944452286,0.007757050450891256,0.008220131353785595,0.9209642708301544,7.946786126922234e-07,0.012012188322842121,0.06781652920375947,0.00010166007996303961,0.9999057054519653,0.4958322048187256,0.32521799206733704,0.30682373046875,136113.81214263305,4748.702375998284
6200,harden_m2,2.0,0.02914406731724739,0.007570495828986168,0.008036072521160046,0.9264926612377167,7.951690008667356e-07,0.011889193207025528,0.08768586226568417,0.00010154023038921878,0.9999063014984131,0.49581193923950195,0.3250889182090759,0.306884765625,136070.24632887237,4705.136562237603
6400,harden_m2,2.0,0.029206275939941406,0.00750768044963479,0.007875052940410873,0.9257889539003372,8.040235570661025e-07,0.011897389777004719,0.0382284774915683,0.0001013931687339209,0.9999067783355713,0.495775043964386,0.32501304149627686,0.30673980712890625,136043.4979850195,4678.388218384731
6600,harden_m4,4.0,0.0293424092233181,0.007608659565448761,0.007854391122236848,0.9251144429047903,9.547493391437456e-07,0.009858264587819576,0.09430455365078988,1.0260324145860977e-08,1.0,0.4947897493839264,0.4071555733680725,0.6199378967285156,135942.50831877423,4577.398552139464
6800,harden_m4,4.0,0.0289473757147789,0.007387921214103699,0.007843372567246357,0.928983137011528,9.605026889403234e-07,0.009801836684346199,0.06602493459172373,1.0208866640937231e-08,1.0,0.4952554702758789,0.40632081031799316,0.6174163818359375,135820.13894853738,4455.029181902617
7000,harden_m4,4.0,0.028547124937176704,0.00733603909611702,0.0075043436760703726,0.9297083467245102,9.900774102789e-07,0.009963524527847767,0.09199567329752209,1.0143418549546368e-08,1.0,0.4955427944660187,0.405779093503952,0.6156272888183594,135733.63468204925,4368.524915414484
7200,harden_m4,4.0,0.028327306732535362,0.007193826138973236,0.007541438293022414,0.9309844772020975,9.741095254867105e-07,0.009795278310775757,0.08040842649616399,1.0100424496783944e-08,1.0,0.49572888016700745,0.40541067719459534,0.6144142150878906,135668.68632075714,4303.576554122381
7400,harden_m4,4.0,0.028236225247383118,0.0072298054583370686,0.007421159301884472,0.9329497913519541,9.687247484180261e-07,0.009639088995754719,0.11466011285992675,1.0061968147567768e-08,1.0,0.49585145711898804,0.4051620662212372,0.6135482788085938,135619.21657346352,4254.106806828757
7600,harden_m8,8.0,0.028284864500164986,0.0069532692432403564,0.007464584040765961,0.9285865823427836,1.3330235333341989e-06,0.008921708911657333,0.08847742659224307,1.0083579159460683e-16,1.0,0.4965265989303589,0.4499703049659729,0.788330078125,135548.1774720708,4183.067705436028
7800,harden_m8,8.0,0.027085017412900925,0.006652595475316048,0.007458741660229862,0.9299654513597488,1.3361424180402537e-06,0.008707942441105843,0.04754244185246748,1.0023291589439858e-16,1.0,0.4973260760307312,0.4489218294620514,0.78448486328125,135493.5549168299,4128.445150195126
8000,harden_m8,8.0,0.027577197179198265,0.006821839138865471,0.007174453077216943,0.9331302791833878,1.3394125062404783e-06,0.008745266124606133,0.07383600989177541,9.973327233463695e-17,1.0,0.49785202741622925,0.44841039180755615,0.7825088500976562,135459.2770687929,4094.1673021581373
8200,harden_m8,8.0,0.02721402235329151,0.006572340149432421,0.007012767251580954,0.9337792148192724,1.3149335700290976e-06,0.008467732928693295,0.08718986169773307,9.931868941162538e-17,1.0,0.49821510910987854,0.44814473390579224,0.7812843322753906,135435.31899766767,4070.2092310329026
8400,harden_m8,8.0,0.02722422406077385,0.006654506083577871,0.00693701390021791,0.9357022692759832,1.3088034620523104e-06,0.008293996565043926,0.07051751369575392,9.893600919047874e-17,1.0,0.49849221110343933,0.44801199436187744,0.7804985046386719,135418.01120973533,4052.9014431005635
8500,harden_m8,8.0,0.027302652597427368,0.006685651373118162,0.006938577746041119,0.9357108076413473,1.3405177696768078e-06,0.008512896485626698,0.048905863644536945,9.860595089118028e-17,1.0,0.49859070777893066,0.4479841887950897,0.7805061340332031,135411.25081764808,4046.1410510133137
