[x1024/random_fixed] loading frozen base ...
[x1024/random_fixed] building caches (frozen base forward) ...
[x1024/random_fixed] cache: train=7920 val=40 test=60 (63s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
[x1024/random_fixed] step 13400/50000 lr=1.69e-04 d=0.1815 pixel=0.0833 perceptual=1.2213 adv=0.2460 g_total=1.5506 1.58 it/s
[x1024/random_fixed] step 13500/50000 lr=1.68e-04 d=0.1807 pixel=0.0904 perceptual=1.3917 adv=0.2395 g_total=1.7216 1.58 it/s
[x1024/random_fixed] step 13600/50000 lr=1.68e-04 d=0.3447 pixel=0.1033 perceptual=1.4508 adv=0.2021 g_total=1.7562 1.58 it/s
[x1024/random_fixed] step 13700/50000 lr=1.68e-04 d=0.1741 pixel=0.1007 perceptual=1.4811 adv=0.2116 g_total=1.7934 1.58 it/s
[x1024/random_fixed] step 13800/50000 lr=1.67e-04 d=0.6071 pixel=0.0832 perceptual=1.4018 adv=0.0667 g_total=1.5516 1.58 it/s
[x1024/random_fixed] step 13900/50000 lr=1.67e-04 d=0.3365 pixel=0.1027 perceptual=1.4598 adv=0.2160 g_total=1.7785 1.58 it/s
[x1024/random_fixed] step 14000/50000 lr=1.66e-04 d=0.2139 pixel=0.0968 perceptual=1.3739 adv=0.2256 g_total=1.6962 1.58 it/s
[x1024/random_fixed] step 14000 VAL ref_ssim=0.6380 (base 0.6194) ref_mse=0.042338 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 14100/50000 lr=1.66e-04 d=0.2623 pixel=0.0906 perceptual=1.3493 adv=0.2274 g_total=1.6673 1.58 it/s
[x1024/random_fixed] step 14200/50000 lr=1.65e-04 d=0.1538 pixel=0.1156 perceptual=1.5619 adv=0.2172 g_total=1.8946 1.58 it/s
[x1024/random_fixed] step 14300/50000 lr=1.65e-04 d=0.1961 pixel=0.0968 perceptual=1.4220 adv=0.2244 g_total=1.7432 1.58 it/s
[x1024/random_fixed] step 14400/50000 lr=1.64e-04 d=0.2951 pixel=0.0982 perceptual=1.3880 adv=0.2192 g_total=1.7053 1.58 it/s
[x1024/random_fixed] step 14500/50000 lr=1.64e-04 d=0.1183 pixel=0.1126 perceptual=1.5684 adv=0.2150 g_total=1.8960 1.58 it/s
[x1024/random_fixed] step 14600/50000 lr=1.63e-04 d=0.1547 pixel=0.1019 perceptual=1.4601 adv=0.2263 g_total=1.7883 1.58 it/s
[x1024/random_fixed] step 14700/50000 lr=1.63e-04 d=0.3049 pixel=0.0972 perceptual=1.3768 adv=0.1970 g_total=1.6710 1.58 it/s
[x1024/random_fixed] step 14800/50000 lr=1.62e-04 d=0.1749 pixel=0.1056 perceptual=1.4617 adv=0.2232 g_total=1.7905 1.58 it/s
[x1024/random_fixed] step 14900/50000 lr=1.62e-04 d=0.1612 pixel=0.0998 perceptual=1.4583 adv=0.2315 g_total=1.7895 1.58 it/s
[x1024/random_fixed] step 15000/50000 lr=1.61e-04 d=0.2210 pixel=0.0825 perceptual=1.3882 adv=0.2018 g_total=1.6726 1.58 it/s
[x1024/random_fixed] step 15000 VAL ref_ssim=0.6244 (base 0.6194) ref_mse=0.043601 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 15100/50000 lr=1.61e-04 d=0.1431 pixel=0.1001 perceptual=1.4313 adv=0.2257 g_total=1.7571 1.58 it/s
[x1024/random_fixed] step 15200/50000 lr=1.60e-04 d=0.2187 pixel=0.0944 perceptual=1.4323 adv=0.2053 g_total=1.7320 1.58 it/s
[x1024/random_fixed] step 15300/50000 lr=1.60e-04 d=0.1325 pixel=0.1037 perceptual=1.4617 adv=0.2174 g_total=1.7828 1.58 it/s
