[x16/random_fixed] loading frozen base ...
[x16/random_fixed] building caches (frozen base forward) ...
[x16/random_fixed] cache: train=7920 val=40 test=60 (62s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
[x16/random_fixed] step 13500/50000 lr=1.68e-04 d=0.6491 pixel=0.0135 perceptual=0.6167 adv=0.0723 g_total=0.7025 1.59 it/s
[x16/random_fixed] step 13600/50000 lr=1.68e-04 d=0.6866 pixel=0.0149 perceptual=0.5750 adv=0.0724 g_total=0.6624 1.59 it/s
[x16/random_fixed] step 13700/50000 lr=1.68e-04 d=0.7092 pixel=0.0142 perceptual=0.6519 adv=0.0911 g_total=0.7572 1.59 it/s
[x16/random_fixed] step 13800/50000 lr=1.67e-04 d=0.6979 pixel=0.0130 perceptual=0.5751 adv=0.0843 g_total=0.6724 1.59 it/s
[x16/random_fixed] step 13900/50000 lr=1.67e-04 d=0.7246 pixel=0.0160 perceptual=0.6844 adv=0.0510 g_total=0.7514 1.60 it/s
[x16/random_fixed] step 14000/50000 lr=1.66e-04 d=0.6570 pixel=0.0145 perceptual=0.6013 adv=0.0743 g_total=0.6900 1.60 it/s
[x16/random_fixed] step 14000 VAL ref_ssim=0.9133 (base 0.9249) ref_mse=0.000701 (base 0.000743) best_ssim=0.9153@6000
[x16/random_fixed] step 14100/50000 lr=1.66e-04 d=0.6790 pixel=0.0148 perceptual=0.6110 adv=0.0774 g_total=0.7033 1.59 it/s
[x16/random_fixed] step 14200/50000 lr=1.65e-04 d=0.6508 pixel=0.0153 perceptual=0.6688 adv=0.0714 g_total=0.7555 1.59 it/s
[x16/random_fixed] step 14300/50000 lr=1.65e-04 d=0.6265 pixel=0.0135 perceptual=0.5719 adv=0.0706 g_total=0.6560 1.59 it/s
[x16/random_fixed] step 14400/50000 lr=1.64e-04 d=0.7395 pixel=0.0162 perceptual=0.5741 adv=0.0817 g_total=0.6720 1.59 it/s
[x16/random_fixed] step 14500/50000 lr=1.64e-04 d=0.6861 pixel=0.0136 perceptual=0.6241 adv=0.0764 g_total=0.7141 1.59 it/s
[x16/random_fixed] step 14600/50000 lr=1.63e-04 d=0.6715 pixel=0.0144 perceptual=0.5865 adv=0.0779 g_total=0.6788 1.59 it/s
[x16/random_fixed] step 14700/50000 lr=1.63e-04 d=0.6675 pixel=0.0124 perceptual=0.5604 adv=0.0745 g_total=0.6473 1.59 it/s
[x16/random_fixed] step 14800/50000 lr=1.62e-04 d=0.7013 pixel=0.0157 perceptual=0.6493 adv=0.0535 g_total=0.7185 1.59 it/s
[x16/random_fixed] step 14900/50000 lr=1.62e-04 d=0.6668 pixel=0.0136 perceptual=0.5628 adv=0.0734 g_total=0.6498 1.59 it/s
[x16/random_fixed] step 15000/50000 lr=1.61e-04 d=0.7082 pixel=0.0136 perceptual=0.5924 adv=0.0844 g_total=0.6904 1.59 it/s
[x16/random_fixed] step 15000 VAL ref_ssim=0.9087 (base 0.9249) ref_mse=0.000767 (base 0.000743) best_ssim=0.9153@6000
[x16/random_fixed] step 15100/50000 lr=1.61e-04 d=0.6774 pixel=0.0135 perceptual=0.5888 adv=0.0781 g_total=0.6803 1.59 it/s
[x16/random_fixed] step 15200/50000 lr=1.60e-04 d=0.7151 pixel=0.0139 perceptual=0.6001 adv=0.0590 g_total=0.6729 1.59 it/s
[x16/random_fixed] step 15300/50000 lr=1.60e-04 d=0.6905 pixel=0.0150 perceptual=0.6336 adv=0.0866 g_total=0.7352 1.59 it/s
[x16/random_fixed] step 15400/50000 lr=1.59e-04 d=0.6406 pixel=0.0124 perceptual=0.5606 adv=0.0694 g_total=0.6424 1.59 it/s
[x16/random_fixed] step 15500/50000 lr=1.59e-04 d=0.6585 pixel=0.0148 perceptual=0.5710 adv=0.0769 g_total=0.6627 1.59 it/s
