[x16/random_fixed] loading frozen base ...
[x16/random_fixed] building caches (frozen base forward) ...
[x16/random_fixed] cache: train=7920 val=40 test=60 (68s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
[x16/random_fixed] step 13500/50000 lr=1.68e-04 d=0.6799 pixel=0.0127 perceptual=0.5865 adv=0.0629 g_total=0.6621 1.58 it/s
[x16/random_fixed] step 13600/50000 lr=1.68e-04 d=0.6696 pixel=0.0138 perceptual=0.5976 adv=0.0666 g_total=0.6779 1.58 it/s
[x16/random_fixed] step 13700/50000 lr=1.68e-04 d=0.6710 pixel=0.0141 perceptual=0.6048 adv=0.0743 g_total=0.6932 1.58 it/s
[x16/random_fixed] step 13800/50000 lr=1.67e-04 d=0.6655 pixel=0.0135 perceptual=0.5336 adv=0.0722 g_total=0.6193 1.58 it/s
[x16/random_fixed] step 13900/50000 lr=1.67e-04 d=0.6746 pixel=0.0145 perceptual=0.6107 adv=0.0761 g_total=0.7014 1.58 it/s
[x16/random_fixed] step 14000/50000 lr=1.66e-04 d=0.6695 pixel=0.0127 perceptual=0.5559 adv=0.0778 g_total=0.6464 1.58 it/s
[x16/random_fixed] step 14000 VAL ref_ssim=0.9101 (base 0.9211) ref_mse=0.000752 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 14100/50000 lr=1.66e-04 d=0.6900 pixel=0.0128 perceptual=0.5634 adv=0.0848 g_total=0.6610 1.58 it/s
[x16/random_fixed] step 14200/50000 lr=1.65e-04 d=0.6688 pixel=0.0158 perceptual=0.6540 adv=0.0788 g_total=0.7487 1.58 it/s
[x16/random_fixed] step 14300/50000 lr=1.65e-04 d=0.6406 pixel=0.0128 perceptual=0.5792 adv=0.0554 g_total=0.6473 1.58 it/s
[x16/random_fixed] step 14400/50000 lr=1.64e-04 d=0.6734 pixel=0.0149 perceptual=0.6225 adv=0.0826 g_total=0.7199 1.58 it/s
[x16/random_fixed] step 14500/50000 lr=1.64e-04 d=0.6375 pixel=0.0154 perceptual=0.6598 adv=0.0719 g_total=0.7471 1.58 it/s
[x16/random_fixed] step 14600/50000 lr=1.63e-04 d=0.7027 pixel=0.0144 perceptual=0.6241 adv=0.0683 g_total=0.7069 1.58 it/s
[x16/random_fixed] step 14700/50000 lr=1.63e-04 d=0.6979 pixel=0.0131 perceptual=0.5821 adv=0.0680 g_total=0.6632 1.58 it/s
[x16/random_fixed] step 14800/50000 lr=1.62e-04 d=0.6730 pixel=0.0149 perceptual=0.6399 adv=0.0623 g_total=0.7171 1.58 it/s
[x16/random_fixed] step 14900/50000 lr=1.62e-04 d=0.6757 pixel=0.0135 perceptual=0.5976 adv=0.0702 g_total=0.6813 1.58 it/s
[x16/random_fixed] step 15000/50000 lr=1.61e-04 d=0.6743 pixel=0.0146 perceptual=0.5883 adv=0.0746 g_total=0.6776 1.58 it/s
[x16/random_fixed] step 15000 VAL ref_ssim=0.9047 (base 0.9211) ref_mse=0.000776 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 15100/50000 lr=1.61e-04 d=0.7118 pixel=0.0146 perceptual=0.6207 adv=0.0650 g_total=0.7003 1.58 it/s
[x16/random_fixed] step 15200/50000 lr=1.60e-04 d=0.6717 pixel=0.0126 perceptual=0.5613 adv=0.0730 g_total=0.6469 1.58 it/s
[x16/random_fixed] step 15300/50000 lr=1.60e-04 d=0.7046 pixel=0.0147 perceptual=0.5892 adv=0.0610 g_total=0.6649 1.58 it/s
[x16/random_fixed] step 15400/50000 lr=1.59e-04 d=0.6636 pixel=0.0120 perceptual=0.5204 adv=0.0783 g_total=0.6107 1.58 it/s
[x16/random_fixed] step 15500/50000 lr=1.59e-04 d=0.6825 pixel=0.0144 perceptual=0.6473 adv=0.0725 g_total=0.7342 1.58 it/s
